"code","quest","markerKey","index","objective","type","optional","stringName","english","czech","displayNodes","paths"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","23","poraz_brabantovy_muze","Progress","False","prepadeni_poraz_brabantov_MiQD","Defeat Brabant's men.","Poraz Brabantovy muže.","1","h.jindra__skirmish_v_ruthardce.objectiveVisual2"
"M46","prepadeniVlasskehoDvora","prepadenivlasskehod","24","promluv_si_s_ptackem_u_studny","Studna","False","prepadeni_promluv_si_s_pt_qxx9","Talk to Sir Hans by the well.","Promluv si s Ptáčkem u studny.","1","h.stealth.jindra__stealth_ve_vlasskem_dvore.hledani_komara.objectiveVisual62"
"M47","erik","erik","0","rozluc_se_s_ruthardem_a_ostatnimi","Progress","False","erik_rozluc_se_s_rutharde_JXC0","Say goodbye to Ruthard.","Rozluč se s Ruthardem.","1","hibernables.rozlouceni_s_mestany_1.objectiveVisual6"
"M47","erik","erik","1","rozluc_se_s_rozou_a_ostatnimi","Progress","False","erik_rozluc_se_s_rozou_a__uKGB","Say goodbye to Rosa.","Rozluč se s Rózou.","1","hibernables.rozlouceni_s_mestany_1.objectiveVisual7"
"M47","erik","erik","2","promluv_s_hansem","Erik_ProgressFailableAbortable","True","erik_promluv_s_hansem_merK","Speak with Janosh.","Promluv s Hansem.","1","hibernables.party_na_nadvori.objectiveVisual2"
"M47","erik","erik","3","posad_se_k_ostatnim","ProgressFailable","True","erik_posad_se_k_ostatnim_NmoI","Sit with the others.","Posaď se k ostatním.","1","hibernables.party_na_nadvori.objectiveVisual3"
"M47","erik","erik","4","promluv_s_kubenkou","Progress","False","erik_promluv_s_kubenkou_6oD6","Speak with Kubyenka.","Promluv s Kuběnkou.","0",""
"M47","erik","erik","5","promluv_se_strazi_aby_te_pustili_ven_a_jed_na_duel_s_erikem","ProgressAbortable","False","erik_odejdi_z_hradu_a_pom_LtR7","Speak with the guard to let you out and respond to Erik's challenge.","Promluv se stráží, aby tě pustili ven a jeď na duel s Erikem.","1","hibernables.hrac_se_rozhodne_pro_souboj_s_erikem_nebo_zustane_na_hrade_1.objectiveVisual9"
"M47","erik","erik","6","vyhraj_nad_erikem","Progress","False","erik_vyhraj_nad_erikem_Ul20","Defeat Erik!","Vyhraj nad Erikem!","1","hibernables.hrac_se_rozhodne_pro_souboj_s_erikem_nebo_zustane_na_hrade_1.prijezd_na_kopec_a_souboj_s_erikem.duel_s_erikem.objectiveVisual2"
"M47","erik","erik","7","dojed_na_suchdol_driv_nez_prazska_armada","Progress","False","erik_vrat_se_na_suchdol_a_jmgC","Get to Suchdol before the Prague army!","Dojeď na Suchdol dřív než pražská armáda!","1","hibernables.hrac_se_rozhodne_pro_souboj_s_erikem_nebo_zustane_na_hrade_1.objectiveVisual2_1"
"M47","erik","erik","8","promluv_si_s_zizkou_o_erikovi","ProgressAbortable","True","erik_nebo_zustan_na_hrade_ATOV","Speak with Zizka about Erik.","Promluv si s Žižkou o Erikovi.","1","hibernables.hrac_se_rozhodne_pro_souboj_s_erikem_nebo_zustane_na_hrade_1.objectiveVisual3"
"M47","erik","erik","9","nasleduj_zizku_a_zjisti_co_se_deje","Progress","False","erik_nasleduj_zizku_a_zji_NkM5","Follow Zizka and find out what's going on.","Následuj Žižku a zjisti, co se děje.","1","hibernables.hrac_se_rozhodne_pro_souboj_s_erikem_nebo_zustane_na_hrade_1.objectiveVisual7"
"M48a","oblehaniSuchdole","oblehanisuchdole","0","jdi_na_palisadu","Progress","False","oblehanis_jdi_na_hradbu_i6XM","Go to the palisade.","Jdi na palisádu.","1","prazane_utoci_z_pochodu_na_predhradi.obranci_se_pripravuji_na_utok.jduNaHradbu"
"M48a","oblehaniSuchdole","oblehanisuchdole","1","odraz_nepratelsky_utok","ProgressFailable","False","oblehanis_odraz_nepratels_eFXE","Repel the Praguers' assault!","Odraz útok Pražanů!","1","prazane_utoci_z_pochodu_na_predhradi.odrazNepratelskyUtok_visual"
"M48a","oblehaniSuchdole","oblehanisuchdole","2","odraz_utok_sekerniku_na_branu","Progress","False","oblehanis_zabij_utocniky__AxN1","Use stones to stop the attack on the gate!","Zastav pomocí kamenů útok na bránu!","1","prazane_utoci_z_pochodu_na_predhradi.podminky_prohry.zabijUtocnikyNaBranu"
"M48a","oblehaniSuchdole","oblehanisuchdole","3","shod_zebriky","ProgressFailableAbortable","False","oblehanis_shod_zebriky_1SKw","Knocked-down ladders:","Shozené žebříky:","1","prazane_utoci_z_pochodu_na_predhradi.zebriky.shodZebriky"
"M48a","oblehaniSuchdole","oblehanisuchdole","4","zabij_zbyvajici_nepratele_na_hradbach","Progress","False","oblehanis_zabij_zbyvajici_oIeo","Kill the enemies still on the walls.","Zabij zbývající nepřátele na hradbách.","0",""
"M48a","oblehaniSuchdole","oblehanisuchdole","5","jdi_s_bohutou_na_hradby","Progress","False","oblehanis_jdi_s_bohutou_o_z9kP","Go to the walls with Godwin.","Jdi s Bohutou na hradby.","1","hibernables.prohlidka_hradu.prohlidka_hradu_s_bohutou.jdi_s_bohutou_na_hradby_visual"
"M48a","oblehaniSuchdole","oblehanisuchdole","6","navstiv_musu_a_katerinu_v_lazaretu","ProgressAbortable","True","oblehanis_navstiv_musu_a__eB07","Visit Musa and Katherine in the infirmary.","Navštiv Musu a Kateřinu v lazaretu.","1","hibernables.prohlidka_hradu.navsteva_lazaretu_a_kateriny_s_musou.navstiv_musu_a_katerinu_v_lazaretu_visual"
"M48a","oblehaniSuchdole","oblehanisuchdole","7","zajdi_za_hansem_pro_jidlo","ProgressAbortable","True","oblehanis_nafasuj_jidlo_8OnV","Go and see Janosh for food.","Zajdi za Hansem pro jídlo.","1","hibernables.prohlidka_hradu.fasovani_jidla_u_hanse.zajdi_za_hansem_pro_jidlo_visual"
"M48a","oblehaniSuchdole","oblehanisuchdole","8","zeptej_se_frencla_na_zasoby_streliva","ProgressAbortable","True","oblehanis_promluv_si_s_fr_OAdJ","Ask Frenzl about ammunition supplies.","Zeptej se Frencla na zásoby střeliva.","1","hibernables.prohlidka_hradu.strelivo_a_zbrane_u_frencla.zeptej_se_frencla_na_zasoby_streliva_visual"
"M48a","oblehaniSuchdole","oblehanisuchdole","9","seber_mece_k_brouseni","ProgressAbortable","True","oblehanis_seber_mece_k_br_7xr4","Collect swords to be sharpened.","Seber meče k broušení.","1","hibernables.prohlidka_hradu.strelivo_a_zbrane_u_frencla.brouseni_mecu.objectiveVisual3"
"M48a","oblehaniSuchdole","oblehanisuchdole","10","oprav_mece_a_odevzdej_je_frenclovi","ProgressFailableAbortable","True","oblehanis_oprav_mece_a_od_HHet","Repair the swords and give them to Frenzl.","Oprav meče a odevzdej je Frenclovi.","1","hibernables.prohlidka_hradu.strelivo_a_zbrane_u_frencla.brouseni_mecu.objectiveVisual4"
"M48a","oblehaniSuchdole","oblehanisuchdole","11","poslechni_si_zizkovy_rozkazy","Progress","False","oblehanis_poslechni_si_zi_cHf7","Listen to Zizka's orders.","Poslechni si Žižkovy rozkazy.","1","hibernables.prohlidka_hradu.zastavka_s_bohutou__hradby_a_aktivita_nepratel.poslechni_si_zizkovi_rozkazy_visual"
"M48a","oblehaniSuchdole","oblehanisuchdole","12","naverbuj_sama_a_kubenku","Progress","False","oblehanis_naverbuj_sama_a_Xg8b","Recruit Sam and Kubyenka.","Naverbuj Sama a Kuběnku.","1","hibernables.prohlidka_hradu.hrac_poznava_svoje_muze.sam_a_kubenka.objectiveVisual2"
"M48a","oblehaniSuchdole","oblehanisuchdole","13","naverbuj_stare_zname","Progress","False","oblehanis_naverbuj_janka__O0LB","Recruit old friends.","Naverbuj staré známé.","1","hibernables.prohlidka_hradu.hrac_poznava_svoje_muze.janek_a_jaroslav_ze_skalice.objectiveVisual2"
"M48a","oblehaniSuchdole","oblehanisuchdole","14","naverbuj_mikese_s_kozlikem","Progress","False","oblehanis_naverbuj_mikese_DRBj","Recruit Mikesh and Kozliek.","Naverbuj Mikeše s Kozlíkem.","1","hibernables.prohlidka_hradu.hrac_poznava_svoje_muze.mikes_a_kozlik.objectiveVisual2"
"M48a","oblehaniSuchdole","oblehanisuchdole","15","naverbuj_mikese","Progress","False","oblehanis_naverbuj_mikese_z9Do","Recruit Mikesh.","Naverbuj Mikeše.","1","hibernables.prohlidka_hradu.hrac_poznava_svoje_muze.mikes_a_kozlik.objectiveVisual15"
"M48a","oblehaniSuchdole","oblehanisuchdole","16","naverbuj_kozlika","Progress","False","oblehanis_naverbuj_kozlika_I3xd","Recruit Kozliek.","Naverbuj Kozlíka.","1","hibernables.prohlidka_hradu.hrac_poznava_svoje_muze.mikes_a_kozlik.objectiveVisual16"
"M48a","oblehaniSuchdole","oblehanisuchdole","17","naverbuj_lovciho_dobrose","Progress","False","oblehanis_naverbuj_lovcih_LYAe","Recruit Dobrosh the hunter.","Naverbuj lovčího Dobroše.","1","hibernables.prohlidka_hradu.hrac_poznava_svoje_muze.dobros_pero_a_strelba.objectiveVisual2"
"M48a","oblehaniSuchdole","oblehanisuchdole","18","naverbuj_rasa_wolframa","Progress","False","oblehanis_naverbuj_rasa_w_iHHH","Recruit knacker Wolfram.","Naverbuj rasa Wolframa.","1","hibernables.prohlidka_hradu.hrac_poznava_svoje_muze.ras_wolfram.objectiveVisual3"
"M48a","oblehaniSuchdole","oblehanisuchdole","19","rozdej_svym_muzum_rozkazy_az_se_shromazdi_v_predhradi","Progress","False","oblehanis_rozdej_svym_muz_Nepe","Order your men to assemble in the outer bailey.","Rozdej svým mužům rozkazy, až se shromáždí v předhradí.","1","hibernables.prohlidka_hradu.hrac_poznava_svoje_muze.rozkazy.objectiveVisual2"
"M48a","oblehaniSuchdole","oblehanisuchdole","20","jdi_si_lehnout_az_skoncis_s_obhlidkou_hradu","Progress","False","oblehanis_jdi_si_lehnout__KIqt","Go and lie down once you finish doing the rounds of the castle.","Jdi si lehnout, až skončíš s obhlídkou hradu.","1","hibernables.prohlidka_hradu.hrac_si_jde_lehnout.objectiveVisual2"
"M48a","oblehaniSuchdole","oblehanisuchdole","21","promluv_si_s_ptackem","ProgressFailable","True","oblehanis_promluv_si_s_pt_e3Rs","Speak with Capon.","Promluv si s Ptáčkem.","1","hibernables.prohlidka_hradu.hrac_si_jde_lehnout.objectiveVisual6"
"M48a","oblehaniSuchdole","oblehanisuchdole","22","zkontroluj_straz_na_vychodni_hradbe","ProgressAbortable","False","oblehanis_zkontroluj_stra_QHB9","Check on the guard on the eastern wall.","Zkontroluj stráž na východní hradbě.","1","hibernables.nocni_hlidka.vychodni_hradba__1.objectiveVisual8"
"M48a","oblehaniSuchdole","oblehanisuchdole","23","zkontroluj_straz_na_hlavni_brane","ProgressAbortable","False","oblehanis_zkontroluj_stra_5gSS","Check on the guard at the main gate.","Zkontroluj stráž na hlavní bráně.","1","hibernables.nocni_hlidka.hlavni_brana__2.objectiveVisual1"
"M48a","oblehaniSuchdole","oblehanisuchdole","24","probud_strazneho_na_brane","ProgressFailableAbortable","True","oblehanis_probud_strazneh_0wVi","Wake up the guard at the gate.","Probuď strážného na bráně.","1","hibernables.nocni_hlidka.hlavni_brana__2.objectiveVisual3"
"M48a","oblehaniSuchdole","oblehanisuchdole","25","zkontroluj_straz_na_zapadni_palisade","Progress","False","oblehanis_zkontroluj_stra_ULH4","Check on the guard at the western palisade.","Zkontroluj stráž na západní palisádě.","1","hibernables.nocni_hlidka.zapadni_palisada__4.objectiveVisual1"
"M48a","oblehaniSuchdole","oblehanisuchdole","26","zkontroluj_straz_na_brane_predhradi","ProgressAbortable","False","oblehanis_zkontroluj_stra_sa1R","Check on the guard posted at the outer bailey's gate.","Zkontroluj stráž na bráně předhradí.","1","hibernables.nocni_hlidka.brana_predhradi__3.objectiveVisual1"
"M48a","oblehaniSuchdole","oblehanisuchdole","27","shozene_zebriky","ProgressAbortable","False","oblehanis_objective1_5trm","Knocked-down ladders:","Shozené žebříky:","1","hibernables.nocni_utok.animchari_a_zebriky.shodZebrikyzPalisady"
"M48a","oblehaniSuchdole","oblehanisuchdole","28","odraz_nocni_utok","ProgressFailable","False","oblehanis_odraz_nocni_utok_iU9Y","Don't let the enemy get control of the gate!","Nenech nepřítele obsadit bránu!","1","hibernables.nocni_utok.objectiveVisual2"
"M48a","oblehaniSuchdole","oblehanisuchdole","29","jdi_si_poslechnout_zizkovy_rozkazy","Progress","False","oblehanis_poslechni_si_zi_FleW","Assemble with the others and listen to the orders.","Nastup s ostatními a vyslechni rozkazy.","1","hibernables.nocni_utok.chovani_npc_po_bitve.objectiveVisual15"
"M48a","oblehaniSuchdole","oblehanisuchdole","30","povez_zizkovi_o_nocnim_prepadeni","Progress","False","oblehanis_povez_zizkovi_o_Cmdz","Report to Zizka.","Podej Žižkovi hlášení.","1","hibernables.nocni_utok.sdeleni_vysledku_bitvy_zizkovi.povez_zizkovi_o_nocnim_prepadeni_VIS"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","0","vyber_muze_na_vypad","Progress","False","m48b__rut_vyber_tri_muze__P8T8","Choose some men for a raid.","Vyber muže na výpad.","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.objectiveVisual4"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","1","promluv_si_s_kubenkou","ProgressAbortable","True","rutinaavy_promluv_si_s_ku_hDcn","Speak with Kubyenka.","Promluv si s Kuběnkou","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.kubenka.objectiveVisual2"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","2","promluv_si_se_samem","ProgressAbortable","True","rutinaavy_promluv_si_se_s_MwEF","Speak with Sam","Promluv si se Samem","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.sam.objectiveVisual2"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","3","promluv_si_s_janekem","ProgressAbortable","True","rutinaavy_promluv_si_s_ja_ustu","Speak with Janek","Promluv si s Jankem","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.janek.objectiveVisual47"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","4","promluv_si_s_jaroslavem","ProgressAbortable","True","rutinaavy_promluv_si_s_ja_221s","Speak with Jaroslav","Promluv si s Jaroslavem","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.jaroslav.objectiveVisual1"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","5","promluv_si_dobrosem","ProgressAbortable","True","rutinaavy_promluv_si_dobr_OwsM","Speak with Dobrosh","Promluv si s Dobrošem","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.dobros.objectiveVisual11"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","6","promluv_si_s_wolframem","ProgressAbortable","True","rutinaavy_promluv_si_s_wo_ginf","Speak with Wolfram","Promluv si s Wolframem","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.wolfram.objectiveVisual1"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","7","promluv_si_s_mikesem","ProgressAbortable","True","rutinaavy_promluv_si_s_mi_KUv1","Speak with Mikesh.","Promluv si s Mikešem","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.mikes.objectiveVisual2"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","8","promluv_si_s_kozlikem","ProgressAbortable","True","rutinaavy_promluv_si_s_ko_E96O","Speak with Kozliek","Promluv si s Kozlíkem","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.kozlik.objectiveVisual1"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","9","vyslechni_s_certem_zajatce","Progress","False","m48b__rut_vyslechni_s_boh_MtdX","Interrogate the prisoner with the Devil.","Vyslechni s Čertem zajatce.","1","hibernace.rutina_oblehani__open_world_a_vypad.vyslech_zajatce.objectiveVisual3"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","10","promluv_si_s_kovarem","ProgressAbortable","True","m48b__rut_promluv_si_s_ko_JzlX","Speak with the blacksmith.","Promluv si s kovářem.","1","hibernace.rutina_oblehani__open_world_a_vypad.co_dum_dal.objectiveVisual5"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","11","najdi_na_tvrzi_drobny_kovovy_srot_ktery_se_da_pretavit_na_munici","ProgressAbortable","True","rutinaavy_najdi_predmety__YwtV","Find small pieces of scrap metal in the fortress that can be used to make ammunition.","Najdi na tvrzi drobný kovový šrot, který se dá přetavit na munici.","1","hibernace.rutina_oblehani__open_world_a_vypad.co_dum_dal.objectiveVisual16"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","12","prines_kovari_kovovy_srot","ProgressAbortable","True","m48b__rut_prines_kovari_p_tYpg","Bring the scrap metal to the blacksmith.","Přines kováři kovový šrot.","1","hibernace.rutina_oblehani__open_world_a_vypad.co_dum_dal.objectiveVisual6"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","13","rekni_ptackovi_a_strelcum_ze_je_vypad_pripraven","Progress","False","m48b__rut_rekni_ptackovi__bVrO","Tell Capon and the marksmen that the raid is ready.","Řekni Ptáčkovi a střelcům, že je výpad připraven.","1","hibernace.rutina_oblehani__open_world_a_vypad.aktivace_vypadu.objectiveVisual2"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","14","strilej_z_hradeb_nepratele","Progress","False","m48b__rut_bran_z_hradeb_s_l5dP","Shoot enemies from the walls!","Střílej z hradeb nepřátele!","1","hibernace.rutina_oblehani__open_world_a_vypad.vypad_z_hradu.objectiveVisual2"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","15","zneskodni_nepratelske_strelce","Progress","False","rutinaavy_zneskodni_nepra_Y7f5","Neutralise the enemy shooters!","Zneškodni nepřátelské střelce!","1","hibernace.rutina_oblehani__open_world_a_vypad.vypad_z_hradu.vypad.n2_faze_vypadu.strelci.objectiveVisual41"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","16","zneskodni_pavezniky","ProgressFailable","False","rutinaavy_zneskodni_pavez_GB7j","Neutralise the pavisiers!","Zneškodni pavézníky!","1","hibernace.rutina_oblehani__open_world_a_vypad.vypad_z_hradu.vypad.n4_faze_vypadu.objectiveVisual31"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","17","jdi_si_lehnout_az_skoncis_s_praci_na_hrade","Progress","False","m48b__rut_jdi_si_lehnout__yvGk","Go and rest.","Jdi si odpočinout.","1","hibernace.rutina_oblehani__open_world_a_vypad.hrac_si_jde_lehnout_a_dialogy_s_vypadniky.objectiveVisual2"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","18","dej_hlaseni_zizkovi","Progress","False","rutinaavy_dej_hlaseni_ziz_ZRIv","Give a report to Zizka.","Dej hlášení Žižkovi.","1","hibernace.rutina_oblehani__open_world_a_vypad.hrac_si_jde_lehnout_a_dialogy_s_vypadniky.objectiveVisual11"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","19","promluv_se_muzi_v_jidelne","RecruitmentObjective","True","rutinaavy_promluv_s_muzi__SBsS","Talk to your men in the courtyard.","Promluv se svými muži na nádvoří.","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.objectiveVisual43"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","20","promluv_se_svymi_muzi_u_brany","RecruitmentObjective","True","rutinaavy_promluv_s_muzi__5TZi","Talk to your men at the gate.","Promluv se svými muži u brány.","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.objectiveVisual40"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","21","promluv_se_muzi_v_predhradi","RecruitmentObjective","True","rutinaavy_promluv_s_muzi__KSaO","Talk to your men in the courtyard.","Promluv se svými muži v předhradí.","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.objectiveVisual34"
"M48b","rutinaAVypad","m48b__rutina_a_vypad","22","promluv_se_svymi_muzi_v_lazaretu","RecruitmentObjective","True","rutinaavy_promluv_se_svym_oCcj","Speak to your men at the infirmary.","Promluv se svými muži v lazaretu.","1","hibernace.rutina_oblehani__open_world_a_vypad.vyber_muzu_pro_vypad.objectiveVisual42"
"M48c","hladAZmar","m48c__hlad_a_zmar","0","dones_ptackovi_neco_k_jidlu","ProgressFailable","False","m48c__hla_dones_ptackovi__kVMQ","Bring Capon something to eat.","Dones Ptáčkovi něco k jídlu.","1","h.open_world__hlad_shaneni_jidla_pohreb.objectiveVisual3"
"M48c","hladAZmar","m48c__hlad_a_zmar","1","zeptej_se_u_hanse_na_jidlo","ProgressAbortable","True","hladazmar_ziskej_jidlo_u__n2Gc","Ask Janosh for food.","Zeptej se u Hanse na jídlo.","1","h.open_world__hlad_shaneni_jidla_pohreb.shaneni_jidla_a_sezrani_psa.objectiveVisual3"
"M48c","hladAZmar","m48c__hlad_a_zmar","2","sezen_maso_z_toulaveho_psa","ProgressAbortable","True","m48c__hla_sezen_maso_z_to_YWC1","Get meat from a stray dog.","Sežeň maso z toulavého psa.","1","h.open_world__hlad_shaneni_jidla_pohreb.shaneni_jidla_a_sezrani_psa.cert_konfrontuje_hrace.objectiveVisual2"
"M48c","hladAZmar","m48c__hlad_a_zmar","3","prines_psi_maso_certovi","ProgressAbortable","False","hladazmar_odevzdej_maso_p_0FLI","Bring the dog meat to the Devil.","Přines psí maso Čertovi.","1","h.open_world__hlad_shaneni_jidla_pohreb.shaneni_jidla_a_sezrani_psa.cert_konfrontuje_hrace.objectiveVisual6"
"M48c","hladAZmar","m48c__hlad_a_zmar","4","zkus_zkrotit_boudicu","HorseTaming","True","hlad_a_zm_zkus_zkrotit_bo_oLYB","Try to tame Boudica.","Zkus zkrotit Boudicu.","1","h.open_world__hlad_shaneni_jidla_pohreb.laska_ke_konim.objectiveVisual28"
"M48c","hladAZmar","m48c__hlad_a_zmar","5","nasedni_na_boudicu","ProgressFailableAbortable","True","m48c__hla_nasedni_na_kone_DJEU","Mount Boudica.","Nasedni na Boudicu.","1","h.open_world__hlad_shaneni_jidla_pohreb.laska_ke_konim.objectiveVisual2"
"M48c","hladAZmar","m48c__hlad_a_zmar","6","projed_boudicu_po_nadvori","HorsePromenade","True","m48c__hla_projed_kone_po__dS8J","Ride Boudica around the outer bailey.","Projeď Boudicu po předhradí.","1","h.open_world__hlad_shaneni_jidla_pohreb.laska_ke_konim.objectiveVisual4"
"M48c","hladAZmar","m48c__hlad_a_zmar","7","vrat_boudicu_do_staje","HorsePromenade","True","m48c__hla_vrat_kone_do_st_ZJVz","Return Boudica to the stables.","Vrať Boudicu do stáje.","1","h.open_world__hlad_shaneni_jidla_pohreb.laska_ke_konim.objectiveVisual5"
"M48c","hladAZmar","m48c__hlad_a_zmar","8","vrat_se_za_podkonim","HorsePromenade","True","m48c__hla_vrat_se_za_podk_mAlK","Return to see the groom.","Vrať se za podkoním.","1","h.open_world__hlad_shaneni_jidla_pohreb.laska_ke_konim.objectiveVisual7"
"M48c","hladAZmar","m48c__hlad_a_zmar","9","kun_nebo_podkoni_jsou_mrtvy","HorseOrHorsemanDeath","True","hladazmar_kun_nebo_podkon_RvXu","The horse or the groom died","Kun nebo podkoni zemreli","1","h.open_world__hlad_shaneni_jidla_pohreb.laska_ke_konim.objectiveVisual62"
"M48c","hladAZmar","m48c__hlad_a_zmar","10","vypujc_si_boty_z_truhly_pani_frenczlove_","ProgressAbortable","True","m48c__hla_vypujc_si_boty__Jvic","""Borrow"" the shoes from Lady Frenzl's chest.","""Vypůjč si"" boty z truhly paní Frenczlové. ","1","h.open_world__hlad_shaneni_jidla_pohreb.beseda_s_musou.objectiveVisual3"
"M48c","hladAZmar","m48c__hlad_a_zmar","11","ziskej_zpatky_boty_pani_frenczlove","ProgressAbortable","True","hladazmar_ziskej_zpatky_b_iLbX","Get Goodwife Frenzl's shoes back.","Získej zpátky boty paní Frenczlové.","1","h.open_world__hlad_shaneni_jidla_pohreb.beseda_s_musou.objectiveVisual19"
"M48c","hladAZmar","m48c__hlad_a_zmar","12","dones_boty_musovi_a_zjisti_jak_udelat_vyvar","ProgressAbortable","True","m48c__hla_uvar_polevku_z__5Tdh","Bring the shoes to Musa and find out how to make broth.","Dones boty Musovi a zjisti, jak udělat vývar.","1","h.open_world__hlad_shaneni_jidla_pohreb.beseda_s_musou.objectiveVisual2"
"M48c","hladAZmar","m48c__hlad_a_zmar","13","odraz_nepritele_z_hradeb","Progress","False","m48c__hla_odraz_nepritele_DiuA","Get the enemies off the walls!","Odraz nepřítele z hradeb!","1","h.hladAZmar_battleSO.objective__odraz_nepritele_z_hradeb_.objectiveVisual2"
"M48c","hladAZmar","m48c__hlad_a_zmar","14","shod_zebriky_bocni_hradba","ProgressAbortable","False","hlad_a_zm_shod_zebriky_1X8z","Knock the ladders off the ramparts!","Shoď žebříky z boční hradby!","1","h.hladAZmar_battleSO.objective__shod_zebriky_z_bocni_hradby.objectiveVisual12"
"M48c","hladAZmar","m48c__hlad_a_zmar","15","rozraz_dvere_do_veze","Progress","False","m48c__hla_rozraz_dvere_do_G3Of","Break down the door to the tower!","Rozraž dveře do věze!","1","h.hladAZmar_battleSO.objective__rozraz_dvere_do_veze.objectiveVisual4"
"M48c","hladAZmar","m48c__hlad_a_zmar","16","zneskodni_nepratele_ve_vezi_a_na_hradbe","ProgressAbortable","False","m48c__hla_pomoz_odrazit_u_o0iW","Eliminate the enemies in the tower and on the wall!","Zneškodni nepřátele ve věži a na hradbě!","1","h.hladAZmar_battleSO.objective__zneskodni_nepratele_ve_vezi_a_na_hradbe.objectiveVisual8"
"M48c","hladAZmar","m48c__hlad_a_zmar","17","shod_zebriky_ze_zadni_hradby","Progress","False","hlad_a_zm_shod_zebriky_ze_Ofjk","Knock the ladders down from the rear wall!","Shoď žebříky ze zadní hradby!","1","h.hladAZmar_battleSO.objective__shod_zebriky_ze_zadni_hradby.objectiveVisual14"
"M48c","hladAZmar","m48c__hlad_a_zmar","18","otevri_spojencum_vstup_do_veze","ProgressAbortable","True","m48c__hla_otevri_spojencu_lEQe","Open the entrance to the tower for our allies.","Otevři spojencům vstup do věže.","1","h.hladAZmar_battleSO.objective__otevri_spojencum_vstup_do_veze.objectiveVisual9"
"M48c","hladAZmar","m48c__hlad_a_zmar","19","rozluc_se_s_katerinou","ProgressAbortable","True","m48c__hla_rozluc_se_s_kat_gBLV","Say goodbye to Katherine.","Rozluč se s Kateřinou.","1","h.priprava_k_odchodu.objectiveVisual7"
"M48c","hladAZmar","m48c__hlad_a_zmar","20","rozluc_se_s_ptackem","ProgressAbortable","True","m48c__hla_rozluc_se_s_pta_vfSF","Say goodbye to Capon.","Rozluč se s Ptáčkem.","1","h.priprava_k_odchodu.objectiveVisual8"
"M48c","hladAZmar","m48c__hlad_a_zmar","21","dodelej_co_potrebujes_a_pak_pockej_na_hradbach","ProgressAbortable","False","m48c__hla_dodelej_co_potr_CHF3","Finish what you need to do and then wait on the ramparts.","Dodělej, co potřebuješ a pak počkej na hradbách.","1","h.priprava_k_odchodu.objectiveVisual3"
"M49","stealthMiseZaJindru","stealthmisezajindru","0","najdi_kone_a_jed_pro_pomoc","FleeOnHorse","False","stealth_m_najdi_kone_a_je_NR5B","Find a horse and get help.","Najdi koně a jeď pro pomoc","1","hibernable.kone_a_odjezd.objectiveVisual2"
"M49","stealthMiseZaJindru","stealthmisezajindru","1","zjisti_kde_je_sam","ZjistiKdeJeSam","True","stealthmi_zjisti_kde_je_s_iv9W","Find out where Sam is.","Zjisti, kde je Sam","1","hibernable.patrani_po_samovi.objectiveVisual4"
"M49","stealthMiseZaJindru","stealthmisezajindru","2","najdi_v_tabore_sama","ProgressFailable","True","stealthmi_najdi_v_tabore__p9NZ","Find Sam in the camp.","Najdi v táboře Sama","1","hibernable.patrani_po_samovi.objectiveVisual5"
